[2021-05-24 17:26:57.691] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/xml/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/xml/package.json'
[2021-05-24 17:26:57.692] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/ini/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/ini/package.json'
[2021-05-24 17:26:57.692] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/python/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/python/package.json'
[2021-05-24 17:26:57.692] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/csharp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/csharp/package.json'
[2021-05-24 17:26:57.692] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/lua/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/lua/package.json'
[2021-05-24 17:26:57.693] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/fsharp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/fsharp/package.json'
[2021-05-24 17:26:57.693] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/hlsl/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/hlsl/package.json'
[2021-05-24 17:26:57.693] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/typescript-basics/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/typescript-basics/package.json'
[2021-05-24 17:26:57.694] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/merge-conflict/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/merge-conflict/package.json'
[2021-05-24 17:26:57.694] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json'
[2021-05-24 17:26:57.694] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/sql/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/sql/package.json'
[2021-05-24 17:26:57.694] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json'
[2021-05-24 17:26:57.695] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/powershell/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/powershell/package.json'
[2021-05-24 17:26:57.695] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json'
[2021-05-24 17:26:57.695] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json'
[2021-05-24 17:26:57.696] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/typescript-language-features/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/typescript-language-features/package.json'
[2021-05-24 17:27:39.111] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json'
[2021-05-24 17:27:39.116] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json'
[2021-05-24 17:27:39.116] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json'
[2021-05-24 17:27:39.116] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json'
[2021-05-24 17:27:39.117] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-tomorrow-night-blue/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-tomorrow-night-blue/package.json'
[2021-05-24 17:27:39.117] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-abyss/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-abyss/package.json'
[2021-05-24 17:27:39.117] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-red/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-red/package.json'
[2021-05-24 17:27:39.117] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-kimbie-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-kimbie-dark/package.json'
[2021-05-24 17:27:39.117] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-seti/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-seti/package.json'
[2021-05-24 17:27:39.117] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai-dimmed/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai-dimmed/package.json'
[2021-05-24 17:27:39.117] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-light/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-light/package.json'
[2021-05-24 17:27:39.978] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json'
[2021-05-24 17:27:39.981] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json'
[2021-05-24 17:27:39.981] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json'
[2021-05-24 17:27:39.982] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json'
[2021-05-24 17:27:39.982] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-tomorrow-night-blue/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-tomorrow-night-blue/package.json'
[2021-05-24 17:27:39.982] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-abyss/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-abyss/package.json'
[2021-05-24 17:27:39.982] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-red/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-red/package.json'
[2021-05-24 17:27:39.982] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-kimbie-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-kimbie-dark/package.json'
[2021-05-24 17:27:39.983] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-seti/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-seti/package.json'
[2021-05-24 17:27:39.983] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai-dimmed/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai-dimmed/package.json'
[2021-05-24 17:27:39.983] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-light/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-light/package.json'
[2021-05-24 17:27:54.113] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json'
[2021-05-24 17:28:10.275] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/json-language-features/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/json-language-features/package.json'
[2021-05-24 17:28:10.280] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/json/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/json/package.json'
[2021-05-24 17:28:10.280] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/html-language-features/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/html-language-features/package.json'
[2021-05-24 17:28:10.280] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/yaml/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/yaml/package.json'
[2021-05-24 17:28:10.280] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/cpp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/cpp/package.json'
[2021-05-24 17:28:10.280] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/html/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/html/package.json'
[2021-05-24 17:28:10.280] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/css/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/css/package.json'
[2021-05-24 17:28:10.280] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/markdown-basics/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/markdown-basics/package.json'
[2021-05-24 17:28:10.281] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/docker/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/docker/package.json'
[2021-05-24 17:28:10.281] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/javascript/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/javascript/package.json'
[2021-05-24 17:28:10.281] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/java/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/java/package.json'
[2021-05-24 17:28:10.281] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/log/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/log/package.json'
[2021-05-24 17:28:10.281] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/configuration-editing/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/configuration-editing/package.json'
[2021-05-24 17:28:10.281] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/debug-auto-launch/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/debug-auto-launch/package.json'
[2021-05-24 17:28:10.282] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/make/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/make/package.json'
[2021-05-24 17:28:10.282] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/less/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/less/package.json'
[2021-05-24 17:28:10.282] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/handlebars/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/handlebars/package.json'
[2021-05-24 17:28:10.282] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/go/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/go/package.json'
[2021-05-24 17:28:10.282] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/bat/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/bat/package.json'
[2021-05-24 17:28:10.283] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/clojure/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/clojure/package.json'
[2021-05-24 17:28:10.283] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/coffeescript/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/coffeescript/package.json'
[2021-05-24 17:28:10.283] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/emmet/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/emmet/package.json'
[2021-05-24 17:28:10.283] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/groovy/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/groovy/package.json'
[2021-05-24 17:28:10.284] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/grunt/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/grunt/package.json'
[2021-05-24 17:28:10.284] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/gulp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/gulp/package.json'
[2021-05-24 17:28:10.284] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/jake/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/jake/package.json'
[2021-05-24 17:28:10.284] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/shellscript/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/shellscript/package.json'
[2021-05-24 17:28:10.284] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/xml/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/xml/package.json'
[2021-05-24 17:28:10.285] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/ini/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/ini/package.json'
[2021-05-24 17:28:10.285] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/python/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/python/package.json'
[2021-05-24 17:28:10.285] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/csharp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/csharp/package.json'
[2021-05-24 17:28:10.285] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/lua/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/lua/package.json'
[2021-05-24 17:28:10.286] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/fsharp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/fsharp/package.json'
[2021-05-24 17:28:10.286] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/hlsl/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/hlsl/package.json'
[2021-05-24 17:28:10.286] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/typescript-basics/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/typescript-basics/package.json'
[2021-05-24 17:28:10.286] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/merge-conflict/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/merge-conflict/package.json'
[2021-05-24 17:28:10.286] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json'
[2021-05-24 17:28:10.287] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/sql/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/sql/package.json'
[2021-05-24 17:28:10.287] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json'
[2021-05-24 17:28:10.287] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/powershell/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/powershell/package.json'
[2021-05-24 17:28:10.287] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json'
[2021-05-24 17:28:10.288] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json'
[2021-05-24 17:28:10.288] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/typescript-language-features/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/typescript-language-features/package.json'
[2021-05-24 17:28:15.631] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json'
[2021-05-24 17:28:15.636] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json'
[2021-05-24 17:28:15.636] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json'
[2021-05-24 17:28:15.637] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json'
[2021-05-24 17:28:15.637] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-tomorrow-night-blue/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-tomorrow-night-blue/package.json'
[2021-05-24 17:28:15.637] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-abyss/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-abyss/package.json'
[2021-05-24 17:28:15.637] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-red/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-red/package.json'
[2021-05-24 17:28:15.638] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-kimbie-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-kimbie-dark/package.json'
[2021-05-24 17:28:15.638] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-seti/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-seti/package.json'
[2021-05-24 17:28:15.638] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai-dimmed/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai-dimmed/package.json'
[2021-05-24 17:28:15.638] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-light/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-light/package.json'
[2021-05-24 17:28:18.140] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json'
[2021-05-24 17:28:18.141] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json'
[2021-05-24 17:28:18.141] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json'
[2021-05-24 17:28:18.141] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json'
[2021-05-24 17:28:18.142] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-tomorrow-night-blue/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-tomorrow-night-blue/package.json'
[2021-05-24 17:28:18.142] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-abyss/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-abyss/package.json'
[2021-05-24 17:28:18.142] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-red/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-red/package.json'
[2021-05-24 17:28:18.142] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-kimbie-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-kimbie-dark/package.json'
[2021-05-24 17:28:18.142] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-seti/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-seti/package.json'
[2021-05-24 17:28:18.143] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai-dimmed/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai-dimmed/package.json'
[2021-05-24 17:28:18.143] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-light/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-light/package.json'
[2021-05-24 17:28:23.295] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json'
[2021-05-24 17:28:23.296] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json'
[2021-05-24 17:28:23.296] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json'
[2021-05-24 17:28:23.297] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json'
[2021-05-24 17:28:23.298] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-tomorrow-night-blue/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-tomorrow-night-blue/package.json'
[2021-05-24 17:28:23.298] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-abyss/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-abyss/package.json'
[2021-05-24 17:28:23.298] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-red/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-red/package.json'
[2021-05-24 17:28:23.298] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-kimbie-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-kimbie-dark/package.json'
[2021-05-24 17:28:23.299] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-seti/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-seti/package.json'
[2021-05-24 17:28:23.299] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai-dimmed/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai-dimmed/package.json'
[2021-05-24 17:28:23.299] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-light/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-light/package.json'
